,,,num_fault,vl_opt,lb_opt,vl_lr,lb_lr,vl_act,lb_act,vl_loss,lb_loss,vl_epoch,lb_epoch,ft_val_loss,ft_val_accuracy,ft_loss,ft_accuracy,time,autoTrainer,ft_not_converge_mean,ft_not_converge_std,ft_not_converge_skew,ft_not_converge_median,ft_not_converge_var,ft_not_converge_sem,ft_not_converge_max,ft_not_converge_min,ft_unstable_loss_mean,ft_unstable_loss_std,ft_unstable_loss_skew,ft_unstable_loss_median,ft_unstable_loss_var,ft_unstable_loss_sem,ft_unstable_loss_max,ft_unstable_loss_min,ft_nan_loss_mean,ft_nan_loss_std,ft_nan_loss_skew,ft_nan_loss_median,ft_nan_loss_var,ft_nan_loss_sem,ft_nan_loss_max,ft_nan_loss_min,ft_test_not_well_mean,ft_test_not_well_std,ft_test_not_well_skew,ft_test_not_well_median,ft_test_not_well_var,ft_test_not_well_sem,ft_test_not_well_max,ft_test_not_well_min,ft_test_turn_bad_mean,ft_test_turn_bad_std,ft_test_turn_bad_skew,ft_test_turn_bad_median,ft_test_turn_bad_var,ft_test_turn_bad_sem,ft_test_turn_bad_max,ft_test_turn_bad_min,ft_sc_accuracy_mean,ft_sc_accuracy_std,ft_sc_accuracy_skew,ft_sc_accuracy_median,ft_sc_accuracy_var,ft_sc_accuracy_sem,ft_sc_accuracy_max,ft_sc_accuracy_min,ft_died_relu_mean,ft_died_relu_std,ft_died_relu_skew,ft_died_relu_median,ft_died_relu_var,ft_died_relu_sem,ft_died_relu_max,ft_died_relu_min,ft_vanish_gradient_mean,ft_vanish_gradient_std,ft_vanish_gradient_skew,ft_vanish_gradient_median,ft_vanish_gradient_var,ft_vanish_gradient_sem,ft_vanish_gradient_max,ft_vanish_gradient_min,ft_explode_gradient_mean,ft_explode_gradient_std,ft_explode_gradient_skew,ft_explode_gradient_median,ft_explode_gradient_var,ft_explode_gradient_sem,ft_explode_gradient_max,ft_explode_gradient_min,ft_nan_gradient_mean,ft_nan_gradient_std,ft_nan_gradient_skew,ft_nan_gradient_median,ft_nan_gradient_var,ft_nan_gradient_sem,ft_nan_gradient_max,ft_nan_gradient_min,ft_large_weight_mean,ft_large_weight_std,ft_large_weight_skew,ft_large_weight_median,ft_large_weight_var,ft_large_weight_sem,ft_large_weight_max,ft_large_weight_min,ft_nan_weight_mean,ft_nan_weight_std,ft_nan_weight_skew,ft_nan_weight_median,ft_nan_weight_var,ft_nan_weight_sem,ft_nan_weight_max,ft_nan_weight_min,ft_weight_change_little_mean,ft_weight_change_little_std,ft_weight_change_little_skew,ft_weight_change_little_median,ft_weight_change_little_var,ft_weight_change_little_sem,ft_weight_change_little_max,ft_weight_change_little_min,ft_decrease_acc_mean,ft_decrease_acc_std,ft_decrease_acc_skew,ft_decrease_acc_median,ft_decrease_acc_var,ft_decrease_acc_sem,ft_decrease_acc_max,ft_decrease_acc_min,ft_increase_loss_mean,ft_increase_loss_std,ft_increase_loss_skew,ft_increase_loss_median,ft_increase_loss_var,ft_increase_loss_sem,ft_increase_loss_max,ft_increase_loss_min,ft_cons_mean_weight_mean,ft_cons_mean_weight_std,ft_cons_mean_weight_skew,ft_cons_mean_weight_median,ft_cons_mean_weight_var,ft_cons_mean_weight_sem,ft_cons_mean_weight_max,ft_cons_mean_weight_min,ft_cons_std_weight_mean,ft_cons_std_weight_std,ft_cons_std_weight_skew,ft_cons_std_weight_median,ft_cons_std_weight_var,ft_cons_std_weight_sem,ft_cons_std_weight_max,ft_cons_std_weight_min,ft_nan_acc_mean,ft_nan_acc_std,ft_nan_acc_skew,ft_nan_acc_median,ft_nan_acc_var,ft_nan_acc_sem,ft_nan_acc_max,ft_nan_acc_min,ft_NC0.1_mean,ft_NC0.1_std,ft_NC0.1_skew,ft_NC0.1_median,ft_NC0.1_var,ft_NC0.1_sem,ft_NC0.1_max,ft_NC0.1_min,ft_NC0.3_mean,ft_NC0.3_std,ft_NC0.3_skew,ft_NC0.3_median,ft_NC0.3_var,ft_NC0.3_sem,ft_NC0.3_max,ft_NC0.3_min,ft_NC0.5_mean,ft_NC0.5_std,ft_NC0.5_skew,ft_NC0.5_median,ft_NC0.5_var,ft_NC0.5_sem,ft_NC0.5_max,ft_NC0.5_min,ft_NC0.7_mean,ft_NC0.7_std,ft_NC0.7_skew,ft_NC0.7_median,ft_NC0.7_var,ft_NC0.7_sem,ft_NC0.7_max,ft_NC0.7_min,ft_NC0.9_mean,ft_NC0.9_std,ft_NC0.9_skew,ft_NC0.9_median,ft_NC0.9_var,ft_NC0.9_sem,ft_NC0.9_max,ft_NC0.9_min,ft_TKNC_mean,ft_TKNC_std,ft_TKNC_skew,ft_TKNC_median,ft_TKNC_var,ft_TKNC_sem,ft_TKNC_max,ft_TKNC_min,ft_TKNP_mean,ft_TKNP_std,ft_TKNP_skew,ft_TKNP_median,ft_TKNP_var,ft_TKNP_sem,ft_TKNP_max,ft_TKNP_min,ft_KMNC_mean,ft_KMNC_std,ft_KMNC_skew,ft_KMNC_median,ft_KMNC_var,ft_KMNC_sem,ft_KMNC_max,ft_KMNC_min,ft_NBC_mean,ft_NBC_std,ft_NBC_skew,ft_NBC_median,ft_NBC_var,ft_NBC_sem,ft_NBC_max,ft_NBC_min,ft_SNAC_mean,ft_SNAC_std,ft_SNAC_skew,ft_SNAC_median,ft_SNAC_var,ft_SNAC_sem,ft_SNAC_max,ft_SNAC_min,is_kill,is_faulty,impact_val_acc
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_4,1,1,,0,,0,,0,,0,4,1,0.160851859,0.963400006,0.183220214,0.95991665,3.719867826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.577350269,0,0.5,0.333333333,0.288675135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83455628,1.157032144,1.991864503,0.28179434,1.338723383,0.578516072,2.5689254,0.20571104,0.735351563,0.394155594,-1.991549414,0.921875,0.155358632,0.197077797,0.953125,0.14453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984778122,0.000915533,0,0.984778122,8.38E-07,0.000457766,0.985724114,0.983832129,0.931587547,0.00366852,-0.999065686,0.932232542,1.35E-05,0.00183426,0.935328517,0.926556588,0.726092191,0.019155788,-0.587956697,0.728414173,0.000366944,0.009577894,0.745958032,0.701582387,0.4250086,0.017207314,0.340453315,0.423632611,0.000296092,0.008603657,0.445820433,0.406948744,0.135663915,0.015660614,-0.611844808,0.138458892,0.000245255,0.007830307,0.149638803,0.116099071,0.305469556,0.004271203,1.371335075,0.304179567,1.82E-05,0.002135601,0.311489508,0.302029584,58571.5,208.573728,-1.047397496,58610,43503,104.286864,58782,58284,0.984752322,0.001004733,0.425501028,0.984649123,1.01E-06,0.000502367,0.985982112,0.98372893,0.000236498,0.000226174,-0.123690757,0.000257998,5.12E-08,0.000113087,0.000429997,0,0.000472996,0.000452349,-0.123690757,0.000515996,2.05E-07,0.000226174,0.000859993,0,1,1,0.028033
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_4,2,1,,0,,0,,0,,0,4,1,0.164005797,0.963800013,0.181222423,0.9603,0.852902293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877452928,1.271792882,1.988661161,0.280091555,1.617457135,0.635896441,2.7833517,0.1662769,0.731445313,0.422842917,-1.990964088,0.931640625,0.178796132,0.211421458,0.96484375,0.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983875129,0.00095636,0.082894529,0.983832129,9.15E-07,0.00047818,0.984864121,0.982972136,0.933178535,0.007926257,-1.295145147,0.935328517,6.28E-05,0.003963128,0.93997248,0.922084623,0.732757138,0.046796561,-0.668727632,0.739766082,0.002189918,0.02339828,0.77880977,0.672686619,0.415118679,0.023649446,-0.092418161,0.415634675,0.000559296,0.011824723,0.441348469,0.387856897,0.117604059,0.017441472,-0.421943945,0.119195046,0.000304205,0.008720736,0.136050912,0.095975232,0.291107671,0.010988635,0.189592939,0.290591675,0.00012075,0.005494317,0.303921569,0.279325765,58678.75,66.93964944,0.791651827,58668,4480.916667,33.46982472,58767,58612,0.984270726,0.000831485,0.594513083,0.984176127,6.91E-07,0.000415742,0.985345717,0.983384933,0.000279498,0.000177292,0.713340074,0.000257998,3.14E-08,8.86E-05,0.000515996,8.60E-05,0.000558996,0.000354584,0.713340074,0.000515996,1.26E-07,0.000177292,0.001031992,0.000171999,1,1,0.028033
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_4,3,1,,0,,0,,0,,0,4,1,0.166408604,0.962000012,0.178814133,0.96096665,1.165882707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850705812,1.178062371,1.975189822,0.29988516,1.38783095,0.589031186,2.6140928,0.18896013,0.7265625,0.42496218,-1.986533266,0.931640625,0.180592855,0.21248109,0.953125,0.08984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98378913,0.000649281,-0.060417265,0.983832129,4.22E-07,0.00032464,0.984348125,0.983144135,0.933393533,0.004637322,-1.550422874,0.93498452,2.15E-05,0.002318661,0.936876505,0.926728586,0.726608187,0.019778346,-1.740635158,0.734176127,0.000391183,0.009889173,0.740454076,0.697626419,0.42754558,0.004598886,-0.787650739,0.428190574,2.11E-05,0.002299443,0.432404541,0.421396629,0.145166839,0.012828991,-0.244652122,0.145940832,0.000164583,0.006414496,0.15875473,0.13003096,0.303276574,0.005722456,-1.600644339,0.30503956,3.27E-05,0.002861228,0.308049536,0.29497764,58822.75,144.4700084,-1.01605782,58862,20871.58333,72.23500421,58938,58629,0.984124527,0.000924856,-0.416336938,0.984227726,8.55E-07,0.000462428,0.98503612,0.983006536,0.000322497,0.000203208,1.193823774,0.000257998,4.13E-08,0.000101604,0.000601995,0.000171999,0.000644995,0.000406417,1.193823774,0.000515996,1.65E-07,0.000203208,0.00120399,0.000343997,1,1,0.028033
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_4,4,1,,0,,0,,0,,0,4,1,0.169769343,0.960099995,0.179121533,0.96071666,0.913729787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.577350269,0,0.5,0.333333333,0.288675135,1,0,0.5,0.577350269,0,0.5,0.333333333,0.288675135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843940208,1.166267238,1.982043572,0.305637485,1.360179271,0.583133619,2.5907457,0.17374016,0.737304688,0.416467746,-1.986851733,0.931640625,0.173445384,0.208233873,0.97265625,0.11328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984778122,0.000893731,0.45617799,0.984692122,7.99E-07,0.000446866,0.985896113,0.983832129,0.933221534,0.00397803,-1.678205815,0.934554524,1.58E-05,0.001989015,0.936360509,0.927416581,0.735337117,0.023549526,-1.035664548,0.740712074,0.00055458,0.011774763,0.756449948,0.703474372,0.431157551,0.015205025,-0.175507676,0.432146543,0.000231193,0.007602513,0.445992432,0.414344685,0.133513932,0.017798534,-0.941442683,0.137942896,0.000316788,0.008899267,0.148262814,0.109907121,0.341460268,0.006149402,-1.685851622,0.343481252,3.78E-05,0.003074701,0.346405229,0.33247334,58901.25,61.10305502,-1.817637596,58924.5,3733.583333,30.55152751,58945,58811,0.984391125,0.000901476,-0.413848767,0.984459924,8.13E-07,0.000450738,0.985397317,0.983247334,0.000150499,0.000108213,-1.129338115,0.000171999,1.17E-08,5.41E-05,0.000257998,0,0.000300998,0.000216427,-1.129338115,0.000343997,4.68E-08,0.000108213,0.000515996,0,1,1,0.028033
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_4,5,1,,0,,0,,0,,0,4,1,0.161906738,0.964600027,0.180580468,0.9594833,1.329204142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.577350269,0,0.5,0.333333333,0.288675135,1,0,0.5,0.577350269,0,0.5,0.333333333,0.288675135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871590817,1.217672735,1.988294683,0.30118809,1.48272689,0.608836368,2.6963344,0.18765269,0.720703125,0.415858184,-1.985614371,0.9140625,0.172938029,0.207929092,0.95703125,0.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984305126,0.001072983,-0.108124934,0.984348125,1.15E-06,0.000536491,0.985380117,0.983144135,0.936919505,0.004501361,-1.712855296,0.938596491,2.03E-05,0.00225068,0.940144479,0.930340557,0.769822841,0.020335822,-1.896350821,0.77880977,0.000413546,0.010167911,0.782077743,0.739594083,0.455366357,0.00724507,0.48046592,0.454764362,5.25E-05,0.003622535,0.464740282,0.447196422,0.144435845,0.010882113,-1.185491115,0.146972824,0.00011842,0.005441057,0.154454764,0.129342965,0.33501032,0.006203685,-1.371416193,0.337117303,3.85E-05,0.003101842,0.339525284,0.32628139,58859.5,156.9830139,-0.980539124,58887,24643.66667,78.49150697,59019,58645,0.984313725,0.000737123,-0.134920829,0.984330925,5.43E-07,0.000368562,0.985190918,0.983402133,0.000300998,0.000111025,0,0.000300998,1.23E-08,5.55E-05,0.000429997,0.000171999,0.000601995,0.000222049,0,0.000601995,4.93E-08,0.000111025,0.000859993,0.000343997,1,1,0.028033
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_9,1,1,,0,,0,,0,,0,9,1,0.113031689,0.979700029,0.12279195,0.97735,3.911021842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1.658312395,0.46988781,1,2.75,0.552770798,4,0,0.777777778,0.971825316,0.549083705,0,0.944444444,0.323941772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477183849,0.840152897,2.942267146,0.19713062,0.70585689,0.280050966,2.7059531,0.10342617,0.858506944,0.284585646,-2.970427251,0.9453125,0.08098899,0.094861882,0.98828125,0.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985341895,0.000588186,-1.44484503,0.985552116,3.46E-07,0.000196062,0.985896113,0.984176127,0.939857814,0.004628809,-0.800245486,0.940488476,2.14E-05,0.001542936,0.945304438,0.931028552,0.761380576,0.020275786,-0.919456809,0.765393877,0.000411107,0.006758595,0.781561748,0.724630203,0.444883996,0.007461703,1.11344606,0.443412453,5.57E-05,0.002487234,0.460096319,0.436360509,0.105645377,0.02258817,1.217156098,0.094083247,0.000510225,0.00752939,0.150326797,0.085655315,0.34543057,0.00568897,-0.724910072,0.348469212,3.24E-05,0.001896323,0.351909185,0.335397317,58548.44444,126.2894603,0.440799694,58510,15949.02778,42.09648676,58735,58389,0.985219585,0.001209934,-0.446408308,0.985534916,1.46E-06,0.000403311,0.986584107,0.983402133,0.000238887,0.000111946,-0.354425274,0.000257998,1.25E-08,3.73E-05,0.000343997,8.60E-05,0.000477774,0.000223892,-0.354425274,0.000515996,5.01E-08,7.46E-05,0.000687994,0.000171999,1,1,0.01089
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_9,2,1,,0,,0,,0,,0,9,1,0.118112836,0.977400005,0.122210819,0.9773,0.874019808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,1.732050808,-0.103098262,3,3,0.577350269,5,0,2.222222222,1.56347192,-0.468280145,3,2.444444444,0.521157307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496961918,0.830231514,2.919257419,0.22879152,0.689284367,0.276743838,2.6951284,0.118096404,0.852430556,0.288757346,-2.948103694,0.9609375,0.083380805,0.096252449,0.97265625,0.0859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985628559,0.001296027,-0.999394742,0.98624011,1.68E-06,0.000432009,0.986928105,0.983488132,0.940392921,0.00558672,-0.850618212,0.941348469,3.12E-05,0.00186224,0.946852425,0.929308566,0.76147613,0.018532558,-1.474679209,0.764533884,0.000343456,0.006177519,0.781733746,0.720330237,0.447158201,0.006671894,-0.814740741,0.449088407,4.45E-05,0.002223965,0.454076367,0.435500516,0.118048389,0.020159457,0.676733882,0.113519092,0.000406404,0.006719819,0.150498796,0.095631235,0.324618736,0.00773229,-1.03533304,0.326453388,5.98E-05,0.00257743,0.332301342,0.310113519,58730.55556,114.4892038,0.177941691,58752,13107.77778,38.16306792,58908,58575,0.985613271,0.001127841,-1.006822959,0.986085311,1.27E-06,0.000375947,0.986652907,0.983591331,0.000248442,0.000100333,-2.161599334,0.000257998,1.01E-08,3.34E-05,0.000343997,0,0.000496885,0.000200665,-2.161599334,0.000515996,4.03E-08,6.69E-05,0.000687994,0,1,1,0.01089
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_9,3,1,,0,,0,,0,,0,9,1,0.113973626,0.978999972,0.122182947,0.97796667,1.201898601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.440958552,1.619847741,0,0.194444444,0.146986184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441729259,0.837140649,2.961871083,0.1588974,0.700804466,0.279046883,2.666573,0.094447546,0.870659722,0.29186932,-2.979518504,0.96875,0.0851877,0.097289773,0.984375,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98543745,0.001070683,-1.468003621,0.985896113,1.15E-06,0.000356894,0.986412109,0.983144135,0.938902267,0.006627963,-1.339402829,0.941176471,4.39E-05,0.002209321,0.945992432,0.924492604,0.763960555,0.030941592,-1.80648437,0.774165807,0.000957382,0.010313864,0.789645683,0.692810458,0.440832473,0.011912069,-1.316025108,0.440660475,0.000141897,0.00397069,0.454764362,0.414344685,0.138745557,0.014219564,0.463449976,0.139318885,0.000202196,0.004739855,0.160818713,0.12125903,0.317280128,0.010132602,-0.970193856,0.320089439,0.00010267,0.003377534,0.328173375,0.297901617,58819.44444,77.03264099,0.646516293,58794,5934.027778,25.677547,58972,58699,0.985697359,0.001336456,-0.916792824,0.986377709,1.79E-06,0.000445485,0.986910905,0.983316133,0.000257998,0.00016089,1.472663986,0.000171999,2.59E-08,5.36E-05,0.000601995,8.60E-05,0.000515996,0.00032178,1.472663986,0.000343997,1.04E-07,0.00010726,0.00120399,0.000171999,1,1,0.01089
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_9,4,1,,0,,0,,0,,0,9,1,0.129731266,0.973699987,0.123428936,0.977,0.8898632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222222222,1.092906421,0.188469994,1,1.194444444,0.36430214,3,0,1.444444444,1.424000624,0.644527961,1,2.027777778,0.474666875,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477116408,0.844895486,2.962172995,0.18757337,0.713848382,0.281631829,2.7226555,0.11568795,0.858940972,0.290762818,-2.964981137,0.94921875,0.084543016,0.096920939,0.98828125,0.0859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985628559,0.001231656,-0.957544561,0.98624011,1.52E-06,0.000410552,0.986756106,0.983660131,0.939074265,0.0054328,-1.064467335,0.940660475,2.95E-05,0.001810933,0.945304438,0.927932577,0.771509383,0.019542501,-2.117396074,0.778637771,0.000381909,0.006514167,0.789129687,0.724286206,0.441692466,0.003824795,0.425127208,0.441520468,1.46E-05,0.001274932,0.44874441,0.43618851,0.120074151,0.019602646,0.399328042,0.113003096,0.000384264,0.006534215,0.148262814,0.098211214,0.329969805,0.006502544,-0.790959182,0.330581355,4.23E-05,0.002167515,0.3374613,0.317337461,58477.55556,323.1443606,-0.046543546,58447,104422.2778,107.7147869,58893,58014,0.985697359,0.001360451,-0.448962333,0.985913313,1.85E-06,0.000453484,0.987134503,0.983384933,0.000257998,0.000182432,0.404061018,0.000257998,3.33E-08,6.08E-05,0.000515996,8.60E-05,0.000515996,0.000364864,0.404061018,0.000515996,1.33E-07,0.000121621,0.001031992,0.000171999,1,1,0.01089
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,epoch_9,5,1,,0,,0,,0,,0,9,1,0.113502519,0.979600012,0.12271405,0.97748333,1.47622029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555555556,1.333333333,-0.15234375,2,1.777777778,0.444444444,3,0,1.555555556,1.333333333,-0.15234375,2,1.777777778,0.444444444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455514925,0.813670481,2.94593312,0.18144543,0.662059652,0.271223494,2.6149101,0.10336982,0.860243056,0.284384509,-2.946390422,0.953125,0.080874549,0.094794836,0.984375,0.10546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985494783,0.001017558,-1.549736934,0.986068111,1.04E-06,0.000339186,0.98624011,0.983488132,0.938405382,0.0060649,-1.588989301,0.93997248,3.68E-05,0.002021633,0.944100447,0.924664603,0.756698391,0.021269511,-2.446936457,0.764533884,0.000452392,0.007089837,0.770897833,0.703130375,0.441921798,0.004457884,0.388792236,0.441176471,1.99E-05,0.001485961,0.448572411,0.436360509,0.131273172,0.01404945,0.635188397,0.131406949,0.000197387,0.00468315,0.156518748,0.116443068,0.312273057,0.006124764,-1.28681104,0.314757482,3.75E-05,0.002041588,0.318025456,0.299621603,58829.66667,56.40478703,-1.636955404,58858,3181.5,18.80159568,58878,58703,0.985680159,0.001268777,-0.769084909,0.986068111,1.61E-06,0.000422926,0.986945304,0.983402133,0.00019111,0.000111946,-0.082759201,0.000171999,1.25E-08,3.73E-05,0.000343997,0,0.000382219,0.000223892,-0.082759201,0.000343997,5.01E-08,7.46E-05,0.000687994,0,1,1,0.01089
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,loss_mean_absolute_error,1,1,,0,,0,,0,mean_absolute_error,1,,0,0.08535168,0.694500029,0.085416922,0.69518334,4.40957729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04444444,14.16905245,-0.11167458,23,200.7620474,1.493549268,45,0,22.3,13.1768012,-0.154444131,22,173.6280899,1.388956802,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116373215,0.017964317,2.556697197,0.115838695,0.000322717,0.001893605,0.22635233,0.07600118,0.593142361,0.06810002,-4.029131857,0.59765625,0.004637613,0.007178372,0.75,0.10546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968644651,0.001566038,-0.621069736,0.969040248,2.45E-06,0.000495225,0.971104231,0.965600275,0.904678363,0.006837195,0.798329156,0.904196766,4.67E-05,0.002162111,0.919504644,0.893876849,0.76128311,0.02382958,-0.968737765,0.769091847,0.000567849,0.007535575,0.786377709,0.713278294,0.30378397,0.017135299,1.874545167,0.295923633,0.000293618,0.005418657,0.343137255,0.292913657,0.119332645,0.00498684,-0.028712608,0.118507052,2.49E-05,0.001576977,0.12624699,0.111627107,0.17378741,0.002232598,-1.690533868,0.174320605,4.98E-06,0.00070601,0.176642587,0.168386653,56151.9,295.8815266,0.125179878,56098,87545.87778,93.56595416,56578,55734,0.980300998,0.000658857,-0.230698787,0.980383557,4.34E-07,0.000208349,0.981166151,0.979274166,0.000576195,0.000319345,0.588509215,0.000558996,1.02E-07,0.000100986,0.001117991,0.000171999,0.001152391,0.000638689,0.588509215,0.001117991,4.08E-07,0.000201971,0.002235982,0.000343997,1,1,0.273927
